point_victor,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_score_normal,p1_score_tiebreak,p2_score_normal,p2_score_tiebreak,p1_game_victor,p2_game_victor,p1_set_victor,p2_set_victor,p1_momentum_value,p2_momentum_value,p1_momentum_value_better
0,1301,0,0,4710,2,6,104,1,0,1,4,1,1,50,54,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.675,16.449,3,127,4,0,2,3,0,3,0,7,7,1,0,2.08258417,3.399415181,-1.316831012
0,1301,0,0,4741,2,6,105,1,0,1,4,1,2,51,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1.157,1,121,4,0,2,4,0,3,0,8,7,1,0,2.102010029,3.477628844,-1.375618815
0,1301,0,0,4797,2,7,106,1,0,2,4,2,1,52,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.854,13.776,4,118,0,0,1,0,0,0,0,8,7,1,0,2.132822635,3.556648839,-1.423826204
1,1301,0,0,4831,2,7,107,1,0,2,4,2,1,52,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.377,13.994,3,128,3,0,1,1,0,0,0,8,7,1,0,2.174177285,3.635494298,-1.461317013
1,1301,0,0,4866,2,7,108,1,0,2,4,2,1,52,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.452,17.608,3,132,4,0,1,1,0,1,0,8,7,1,0,2.225129049,3.713159734,-1.488030685
1,1301,0,0,4901,2,7,109,1,0,2,4,2,1,52,57,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.127,10.798,3,125,3,1,2,1,0,2,0,8,7,1,0,2.284654097,3.788638312,-1.503984214
0,1301,0,0,4935,2,7,110,1,0,2,4,2,1,53,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.298,14.758,2,108,3,0,0,1,0,3,0,8,7,1,0,2.351671051,3.860945568,-1.509274517
0,1301,0,0,4966,2,7,111,1,0,2,4,2,2,54,57,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,50.075,39.635,8,98,2,0,0,2,0,3,0,8,7,1,0,2.425061981,3.929142946,-1.504080965
0,1301,0,0,5038,2,7,112,1,0,2,4,2,2,55,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.142,28.309,8,115,0,0,1,3,0,3,0,8,7,1,0,2.50369265,3.992360528,-1.488667879
1,1301,0,0,5101,2,7,113,1,0,2,4,2,1,55,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.436,5.977,1,120,4,1,0,4,0,3,0,8,7,1,0,2.586431717,4.049818422,-1.463386705
1,1301,0,0,5132,2,7,114,1,0,2,4,2,1,55,59,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,32.537,26.376,7,130,4,0,1,3,0,3,0,8,7,1,0,2.672168558,4.100846149,-1.428677591
0,1301,0,0,5177,2,7,115,1,0,2,4,2,1,56,59,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15.161,12.446,4,124,2,0,1,3,0,4,0,8,7,1,0,2.759829485,4.14489959,-1.385070105
0,1301,0,0,5219,2,7,116,1,0,2,4,2,2,57,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.033,22.001,6,113,1,1,0,3,0,3,0,8,7,1,0,2.848392166,4.181574928,-1.333182762
0,1301,0,0,5308,2,7,117,1,0,2,4,2,1,58,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9.834,6.693,2,130,2,0,0,4,0,3,0,9,7,1,0,2.936897995,4.210619229,-1.273721233
0,1301,0,0,5429,2,8,118,1,0,3,4,1,1,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.388,3.901,1,109,3,1,0,0,0,0,0,9,7,1,0,3.024462455,4.231937318,-1.207474862
0,1301,0,0,5448,2,8,119,1,0,3,4,1,2,60,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.157,3.993,1,91,2,0,1,1,0,0,0,9,7,1,0,3.110283298,4.245594653,-1.135311355
0,1301,0,0,5481,2,8,120,1,0,3,4,1,2,61,59,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.182,15.422,3,100,1,0,1,2,0,0,0,9,7,1,0,3.193646525,4.251816122,-1.058169597
0,1301,0,0,5519,2,8,121,1,0,3,4,1,1,62,59,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.346,12.581,3,113,4,1,0,3,0,0,0,10,7,1,0,3.273930262,4.250980638,-0.977050376
0,1301,0,0,5565,2,9,122,1,0,4,4,2,1,63,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.636,7.568,2,130,0,0,1,0,0,0,0,10,7,1,0,3.350606566,4.243611625,-0.893005059
1,1301,0,0,5591,2,9,123,1,0,4,4,2,1,63,60,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547,1.046,1,125,4,0,2,1,0,0,0,10,7,1,0,3.423241238,4.230363509,-0.80712227
1,1301,0,0,5617,2,9,124,1,0,4,4,2,2,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.077,3.731,1,106,4,0,0,1,0,1,0,10,7,1,0,3.491491788,4.212004566,-0.720512778
1,1301,0,0,5656,2,9,125,1,0,4,4,2,1,63,62,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.731,4.601,1,123,4,0,1,1,0,2,0,10,7,1,0,3.555103892,4.189396332,-0.63429244
1,1301,0,0,5682,2,9,126,1,0,4,4,2,1,63,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.357,15.027,3,126,4,0,1,1,0,3,0,10,8,1,0,3.613906214,4.163470228,-0.549564014
0,1301,0,0,5788,2,10,127,1,0,4,5,1,1,64,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.517,10.031,1,127,4,0,1,0,0,0,0,10,8,1,0,3.667804084,4.135201752,-0.467397668
1,1301,0,0,5817,2,10,128,1,0,4,5,1,2,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.229,36.142,6,119,0,0,1,1,0,0,0,10,8,1,0,3.716772173,4.105583025,-0.388810852
0,1301,0,0,5881,2,10,129,1,0,4,5,1,2,65,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.83,3.42,1,91,4,0,0,1,0,1,0,10,8,1,0,3.760846373,4.075594215,-0.314747842
0,1301,0,0,5923,2,10,130,1,0,4,5,1,1,66,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.24,55.37,7,115,0,0,0,2,0,1,0,10,8,1,0,3.800115131,4.046174705,-0.246059574
1,1301,0,0,5963,2,10,131,1,0,4,5,1,1,66,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.467,13.062,2,114,2,0,2,3,0,1,0,10,8,1,0,3.834710488,4.018194691,-0.183484204
0,1301,0,0,5996,2,10,132,1,0,4,5,1,1,67,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.941,24.158,5,119,4,0,0,3,0,2,0,11,8,1,0,3.864799036,3.992427948,-0.127628912
1,1301,0,0,6044,2,11,133,1,0,5,5,2,1,67,66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.087,0.648,1,111,3,1,2,0,0,0,0,11,8,1,0,3.890573036,3.969526658,-0.078953621
1,1301,0,0,6070,2,11,134,1,0,5,5,2,1,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.276,4.743,1,132,1,1,1,0,0,1,0,11,8,1,0,3.912241897,3.949998808,-0.037756911
0,1301,0,0,6099,2,11,135,1,0,5,5,2,2,68,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.946,8.844,2,105,4,0,1,0,0,2,0,11,8,1,0,3.930024034,3.934189239,-0.004165205
1,1301,0,0,6142,2,11,136,1,0,5,5,2,1,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.855,13.468,3,132,2,1,0,1,0,2,0,11,8,1,0,3.944139525,3.922264471,0.021875054
1,1301,0,0,6195,2,11,137,1,0,5,5,2,2,68,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.713,5.199,1,100,0,0,1,1,0,3,0,11,9,1,0,3.954803457,3.914202262,0.040601194
0,1301,0,0,6324,2,12,138,1,0,5,6,1,1,69,69,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.323,7.217,1,129,4,0,1,0,0,0,0,11,9,1,0,3.962220378,3.909786183,0.052434194
0,1301,0,0,6359,2,12,139,1,0,5,6,1,2,70,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.865,3.688,1,98,2,0,0,1,0,0,0,11,9,1,0,3.966579291,3.908605487,0.057973804
0,1301,0,0,6398,2,12,140,1,0,5,6,1,2,71,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.945,2.386,1,122,0,0,0,2,0,0,0,11,9,1,0,3.968050003,3.910060613,0.05798939
0,1301,0,0,6437,2,12,141,1,0,5,6,1,1,72,69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.845,42.672,3,129,0,0,0,3,0,0,0,12,9,1,0,3.966780463,3.913374315,0.053406148
1,1301,0,0,6492,2,13,142,1,0,6,6,2,1,72,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.799,52.441,15,128,4,0,0,0,0,0,0,12,9,1,0,3.962894879,3.917608282,0.045286597
0,1301,0,0,6551,2,13,143,1,0,6,6,1,1,73,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.871,5.357,1,127,1,0,1,0,0,0,1,12,9,1,0,3.95649296,3.921685094,0.034807866
0,1301,0,0,6577,2,13,144,1,0,6,6,1,2,74,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.185,46.792,13,100,0,0,0,0,1,0,1,12,9,1,0,3.947650185,3.924415092,0.023235092
1,1301,0,0,6692,2,13,145,1,0,6,6,2,1,74,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.273,6.262,1,128,3,1,0,0,2,0,1,12,9,1,0,3.936418565,3.924527695,0.01189087
1,1301,0,0,6723,2,13,146,1,0,6,6,2,1,74,72,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.948,4.836,1,130,4,1,2,0,2,0,2,12,9,1,0,3.922828495,3.920706329,0.002122166
0,1301,0,0,6761,2,13,147,1,0,6,6,1,1,75,72,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24.001,22.749,5,119,0,0,0,0,2,0,3,12,9,1,0,3.906891123,3.911626569,-0.004735446
0,1301,0,0,6823,2,13,148,1,0,6,6,1,1,76,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,8.583,1,111,3,1,1,0,3,0,3,12,9,1,0,3.888600974,3.895995921,-0.007394947
1,1301,0,0,6865,2,13,149,1,0,6,6,2,1,76,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.121,8.641,1,127,1,0,1,0,4,0,3,12,9,1,0,3.867939592,3.872594817,-0.004655225
1,1301,0,0,6897,2,13,150,1,0,6,6,2,2,76,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.105,12.593,3,104,1,0,1,0,4,0,4,12,9,1,0,3.844878794,3.840317669,0.004561126
0,1301,0,0,6953,2,13,151,1,0,6,6,1,1,77,74,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.083,27.636,5,130,1,1,0,0,4,0,5,12,9,1,0,3.819384606,3.798212383,0.021172223
0,1301,0,0,6992,2,13,152,1,0,6,6,1,1,78,74,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.877,7.639,3,129,0,1,0,0,5,0,5,12,9,1,0,3.791420998,3.745518028,0.04590297
1,1301,0,0,7031,2,13,153,1,0,6,6,2,1,78,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.076,14.846,3,129,3,1,2,0,6,0,5,12,9,1,0,3.760953621,3.681698504,0.079255116
1,1301,0,0,7105,2,13,154,1,0,6,6,2,1,78,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.514,4.409,1,128,4,0,0,0,6,0,6,12,9,1,0,3.727953343,3.606471944,0.121481398
1,1301,0,0,7144,2,13,155,1,0,6,6,1,1,78,77,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.777,19.769,4,122,0,0,0,0,6,0,7,12,10,1,1,3.692400172,3.519834781,0.172565391
0,1301,0,0,7445,3,1,156,1,1,0,0,1,2,79,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.561,47.51,7,96,1,1,1,0,0,0,0,12,10,1,1,3.654285672,3.422078428,0.232207244
1,1301,0,0,7490,3,1,157,1,1,0,0,1,2,79,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.347,25.367,4,96,1,0,0,1,0,0,0,12,10,1,1,3.613616425,3.31379978,0.299816645
0,1301,0,0,7538,3,1,158,1,1,0,0,1,2,80,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.959,3.97,1,126,4,1,0,1,0,1,0,12,10,1,1,3.570416167,3.195903006,0.374513161
1,1301,0,0,7580,3,1,159,1,1,0,0,1,2,80,79,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.45,6.694,0,0,1,1,0,2,0,1,0,12,10,1,1,3.524728374,3.069593281,0.455135093
0,1301,0,0,7622,3,1,160,1,1,0,0,1,1,81,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.131,5.861,1,113,3,1,1,2,0,2,0,12,10,1,1,3.476617248,2.936361726,0.540255523
0,1301,0,0,7647,3,1,161,1,1,0,0,1,1,82,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.968,15.75,1,113,4,0,0,3,0,2,0,13,10,1,1,3.426170201,2.797962458,0.628207743
0,1301,0,0,7721,3,2,162,1,1,1,0,2,1,83,79,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,33.675,33.494,8,126,4,0,0,0,0,0,0,13,10,1,1,3.373497619,2.656379946,0.717117673
1,1301,0,0,7768,3,2,163,1,1,1,0,2,1,83,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.172,6.57,1,130,3,0,0,1,0,0,0,13,10,1,1,3.318734991,2.513790114,0.804944877
1,1301,0,0,7800,3,2,164,1,1,1,0,2,2,83,81,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.816,20.502,3,109,1,0,0,1,0,1,0,13,10,1,1,3.262042532,2.372512939,0.889529593
0,1301,0,0,7855,3,2,165,1,1,1,0,2,1,84,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47,6.624,2,128,2,0,1,1,0,2,0,13,10,1,1,3.203605156,2.234959821,0.968645335
0,1301,0,0,7895,3,2,166,1,1,1,0,2,1,85,81,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17.922,14.558,4,130,4,0,0,2,0,2,0,13,10,1,1,3.143633363,2.103575517,1.040057846
1,1301,0,0,7935,3,2,167,1,1,1,0,2,1,85,82,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,11.452,10.886,3,127,3,1,2,3,0,2,0,13,10,1,1,3.082362493,1.980776743,1.10158575
0,1301,0,0,7973,3,2,168,1,1,1,0,2,2,86,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.123,6.082,2,114,2,0,0,3,0,3,0,13,10,1,1,3.020051912,1.868888319,1.151163593
1,1301,0,0,8018,3,2,169,1,1,1,0,2,1,86,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27.335,7.822,1,130,3,1,0,4,0,3,0,13,10,1,1,2.956985398,1.770079638,1.18690576
1,1301,0,0,8048,3,2,170,1,1,1,0,2,1,86,84,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.23,7.241,3,118,2,0,0,3,0,3,0,13,10,1,1,2.89347001,1.686302291,1.207167719
0,1301,0,0,8093,3,2,171,1,1,1,0,2,2,87,84,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11.861,6.606,0,0,1,1,2,3,0,4,0,13,10,1,1,2.829834775,1.619231015,1.21060376
1,1301,0,0,8148,3,2,172,1,1,1,0,2,1,87,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.797,3.806,1,129,4,1,0,3,0,3,0,13,10,1,1,2.766430323,1.570210128,1.196220194
1,1301,0,0,8175,3,2,173,1,1,1,0,2,1,87,86,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.698,14.275,5,128,3,0,0,3,0,4,0,13,11,1,1,2.703627135,1.540207207,1.163419928
0,1301,0,0,8218,3,3,174,1,1,1,1,1,2,88,86,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.725,30.75,7,92,4,0,0,0,0,0,0,13,11,1,1,2.641813911,1.52977432,1.112039591
0,1301,0,0,8266,3,3,175,1,1,1,1,1,1,89,86,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,19.121,3,114,4,0,0,1,0,0,0,13,11,1,1,2.581396791,1.539020641,1.042376149
1,1301,0,0,8296,3,3,176,1,1,1,1,1,1,89,87,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.877,32.934,6,127,4,0,1,2,0,0,0,13,11,1,1,2.52279432,1.567597528,0.955196792
1,1301,0,0,8333,3,3,177,1,1,1,1,1,2,89,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.725,14.741,4,95,2,1,0,2,0,1,0,13,11,1,1,2.466438357,1.614693429,0.851744928
0,1301,0,0,8379,3,3,178,1,1,1,1,1,2,90,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.081,11.092,3,104,0,0,1,2,0,2,0,13,11,1,1,2.412767646,1.679044039,0.733723607
0,1301,0,0,8427,3,3,179,1,1,1,1,1,1,91,88,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.905,24.521,1,122,3,1,1,3,0,2,0,14,11,1,1,2.362226141,1.758956561,0.603269581
0,1301,0,0,8566,3,4,180,1,1,2,1,2,2,92,88,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.981,13.467,2,108,1,0,0,0,0,0,0,14,11,1,1,2.315257083,1.85234576,0.462911323
0,1301,0,0,8616,3,4,181,1,1,2,1,2,1,93,88,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.698,24.671,6,129,2,1,1,1,0,0,0,14,11,1,1,2.272298319,1.956784055,0.315514265
1,1301,0,0,8661,3,4,182,1,1,2,1,2,2,93,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.258,11.909,3,106,1,1,1,2,0,0,0,14,11,1,1,2.233777274,2.069564266,0.164213008
0,1301,0,0,8730,3,4,183,1,1,2,1,2,1,94,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.132,7.399,2,127,2,0,1,2,0,1,0,14,11,1,1,2.200103214,2.187771038,0.012332176
0,1301,0,0,8759,3,4,184,1,1,2,1,2,1,95,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25.215,21.594,6,133,4,0,0,3,0,1,0,15,11,1,1,2.171660462,2.308364537,-0.136704075
0,1301,0,0,8805,3,5,185,1,1,3,1,1,1,96,89,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585,0.853,1,130,4,0,2,0,0,0,0,15,11,1,1,2.148802417,2.428266788,-0.279464371
0,1301,0,0,8829,3,5,186,1,1,3,1,1,1,97,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,3.696,1,127,3,1,1,1,0,0,0,15,11,1,1,2.13184011,2.54445652,-0.41261641
0,1301,0,0,8855,3,5,187,1,1,3,1,1,2,98,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.138,27.732,9,103,0,0,0,2,0,0,0,15,11,1,1,2.121037593,2.65406117,-0.533023577
1,1301,0,0,8901,3,5,188,1,1,3,1,1,2,98,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.076,1.74,0,0,3,1,2,3,0,0,0,15,11,1,1,2.116601568,2.754451365,-0.637849797
0,1301,0,0,8939,3,5,189,1,1,3,1,1,1,99,90,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,1.077,1,107,3,1,2,3,0,1,0,16,11,1,1,2.118672186,2.843328225,-0.724656039
0,1301,0,0,9063,3,6,190,1,1,4,1,2,2,100,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.965,15.911,4,110,4,0,0,0,0,0,0,16,11,1,1,2.127317641,2.918801217,-0.791483576
1,1301,0,0,9121,3,6,191,1,1,4,1,2,1,100,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075,0.785,1,121,4,0,2,1,0,0,0,16,11,1,1,2.142524486,2.979459718,-0.836935231
1,1301,0,0,9144,3,6,192,1,1,4,1,2,2,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.072,3.528,1,107,3,0,1,1,0,1,0,16,11,1,1,2.164193152,3.024426867,-0.860233715
0,1301,0,0,9181,3,6,193,1,1,4,1,2,2,101,92,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.125,18.237,2,105,2,0,1,1,0,2,0,16,11,1,1,2.192131024,3.053396618,-0.861265594
1,1301,0,0,9244,3,6,194,1,1,4,1,2,2,101,93,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.346,8.608,3,111,0,0,0,2,0,2,0,16,11,1,1,2.22605052,3.066653201,-0.840602682
1,1301,0,0,9286,3,6,195,1,1,4,1,2,1,101,94,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.882,6.858,1,132,3,0,0,2,0,3,0,16,12,1,1,2.265568427,3.065071716,-0.799503289
0,1301,0,0,9322,3,7,196,1,1,4,2,1,1,102,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.652,5.284,1,107,3,0,0,0,0,0,0,16,12,1,1,2.310201626,3.050092358,-0.739890733
0,1301,0,0,9346,3,7,197,1,1,4,2,1,1,103,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.487,15.647,3,117,3,1,0,1,0,0,0,16,12,1,1,2.359375937,3.023679314,-0.664303377
0,1301,0,0,9375,3,7,198,1,1,4,2,1,2,104,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.958,15.843,3,90,0,0,0,2,0,0,0,16,12,1,1,2.412427551,2.988251726,-0.575824175
0,1301,0,0,9414,3,7,199,1,1,4,2,1,1,105,94,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,0.859,1,109,3,1,2,3,0,0,0,17,12,1,1,2.468611312,2.946595982,-0.477984671
1,1301,0,0,9529,3,8,200,1,1,5,2,2,1,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.718,4.45,1,126,4,0,1,0,0,0,0,17,12,1,1,2.527117156,2.901763751,-0.374646595
0,1301,0,0,9549,3,8,201,1,1,5,2,2,1,106,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.631,6.643,2,116,0,0,0,0,0,1,0,17,12,1,1,2.587072389,2.856952222,-0.269879833
1,1301,0,0,9579,3,8,202,1,1,5,2,2,1,106,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,70.044,52.444,9,116,2,0,0,1,0,1,0,17,12,1,1,2.647568296,2.815368274,-0.167799978
0,1301,0,0,9634,3,8,203,1,1,5,2,2,1,107,96,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.94,42.683,10,127,2,0,0,1,0,2,0,17,12,1,1,2.70767275,2.780090615,-0.072417864
0,1301,0,0,9688,3,8,204,1,1,5,2,2,1,108,96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.835,17.538,4,114,2,0,1,2,0,2,0,17,12,1,1,2.76645035,2.753932339,0.012518012
1,1301,0,0,9727,3,8,205,1,1,5,2,2,1,108,97,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.729,0.772,1,127,3,1,2,3,0,2,0,17,12,1,1,2.822987034,2.739296016,0.083691018
1,1301,0,0,9755,3,8,206,1,1,5,2,2,1,108,98,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.617,0.719,1,114,3,1,2,3,0,3,0,17,12,1,1,2.876406936,2.738048876,0.13835806
1,1301,0,0,9782,3,8,207,1,1,5,2,2,1,108,99,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.136,0.73,1,124,4,0,2,3,0,4,0,17,13,1,1,2.925901945,2.751406186,0.174495759
0,1301,0,0,9827,3,9,208,1,1,5,3,1,2,109,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.308,36.062,1,97,4,1,0,0,0,0,0,17,13,1,1,2.970748406,2.779838421,0.190909985
