index,point_victor,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_score_normal,p1_score_tiebreak,p2_score_normal,p2_score_tiebreak,p1_game_victor,p2_game_victor,p1_set_victor,p2_set_victor,p1_momentum,p2_momentum,p1_momentum_value,p2_momentum_value,p1_momentum_value_better
857,1.0,1304.0,3.0,3.0,10588.0,4.0,8.0,223.0,2.0,1.0,3.0,4.0,2.0,2.0,113.0,110.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.683,14.971,3.0,113.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,18.0,18.0,2.0,1.0,4,4,3.89824208630051,3.2213049428429383,0.6769371434575717
858,0.0,1304.0,3.0,3.0,10651.0,4.0,9.0,224.0,2.0,1.0,3.0,5.0,1.0,1.0,114.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.735,4.31,1.0,110.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,18.0,18.0,2.0,1.0,4,4,3.853557512484519,3.0686576957548546,0.7848998167296646
859,1.0,1304.0,3.0,3.0,10668.0,4.0,9.0,225.0,2.0,1.0,3.0,5.0,1.0,2.0,114.0,111.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.901,3.838,2.0,95.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,18.0,2.0,1.0,4,4,3.804868227089146,2.9195507371665803,0.8853174899225658
860,0.0,1304.0,3.0,3.0,10696.0,4.0,9.0,226.0,2.0,1.0,3.0,5.0,1.0,2.0,115.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791,1.397,1.0,99.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,18.0,18.0,2.0,1.0,4,4,3.752287976008256,2.7776277266548965,0.9746602493533594
861,0.0,1304.0,3.0,3.0,10725.0,4.0,9.0,227.0,2.0,1.0,3.0,5.0,1.0,1.0,116.0,111.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,9.75,3.0,112.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,18.0,18.0,2.0,1.0,4,4,3.6960276976787894,2.646406288632095,1.0496214090466944
862,1.0,1304.0,3.0,3.0,10749.0,4.0,9.0,228.0,2.0,1.0,3.0,5.0,1.0,1.0,116.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.036,5.502,2.0,109.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,18.0,18.0,2.0,1.0,4,4,3.636405376973917,2.529188618823229,1.1072167581506878
863,0.0,1304.0,3.0,3.0,10774.0,4.0,9.0,229.0,2.0,1.0,3.0,5.0,1.0,2.0,117.0,112.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.986,4.857,1.0,89.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,19.0,18.0,2.0,1.0,4,4,3.5738564598721005,2.428972071337843,1.1448843885342574
864,0.0,1304.0,3.0,3.0,10887.0,4.0,10.0,230.0,2.0,1.0,4.0,5.0,2.0,1.0,118.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.03,17.028,6.0,106.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,2.0,1.0,4,4,3.508938502572095,2.34836788719039,1.160570615381705
865,1.0,1304.0,3.0,3.0,10919.0,4.0,10.0,231.0,2.0,1.0,4.0,5.0,2.0,1.0,118.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.331,16.204,3.0,117.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,19.0,18.0,2.0,1.0,4,4,3.442336105689031,2.2895228903330618,1.1528132153559691
866,0.0,1304.0,3.0,3.0,10949.0,4.0,10.0,232.0,2.0,1.0,4.0,5.0,2.0,2.0,119.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,3.589,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,19.0,18.0,2.0,1.0,4,4,3.374857499343937,2.254054378300478,1.1208031210434588
867,0.0,1304.0,3.0,3.0,10997.0,4.0,10.0,233.0,2.0,1.0,4.0,5.0,2.0,1.0,120.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.144,8.906,2.0,123.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,19.0,18.0,2.0,1.0,4,4,3.3074319380503376,2.2429947069119485,1.0644372311383892
868,1.0,1304.0,3.0,3.0,11018.0,4.0,10.0,234.0,2.0,1.0,4.0,5.0,2.0,1.0,120.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,30.598,30.645,7.0,130.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,19.0,18.0,2.0,1.0,4,4,3.241097652348727,2.256749705915841,0.9843479464328859
869,1.0,1304.0,3.0,3.0,11060.0,4.0,10.0,235.0,2.0,1.0,4.0,5.0,2.0,1.0,120.0,115.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.81,0.705,1.0,124.0,3.0,1.0,2.0,3.0,0.0,2.0,0.0,19.0,18.0,2.0,1.0,4,4,3.1769894826204443,2.295070642383247,0.8819188402371974
870,0.0,1304.0,3.0,3.0,11085.0,4.0,10.0,236.0,2.0,1.0,4.0,5.0,2.0,1.0,121.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.003,19.48,6.0,130.0,4.0,0.0,1.0,3.0,0.0,3.0,0.0,19.0,18.0,2.0,1.0,2,2,3.1163185244865956,2.3570462819136564,0.7592722425729392
871,1.0,1304.0,3.0,3.0,11123.0,4.0,10.0,237.0,2.0,1.0,4.0,5.0,2.0,1.0,121.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,13.671,15.816,1.0,119.0,3.0,1.0,1.0,4.0,0.0,3.0,0.0,19.0,18.0,2.0,1.0,2,2,3.0603492961716636,2.441108992677872,0.6192403034937914
872,1.0,1304.0,3.0,3.0,11154.0,4.0,10.0,238.0,2.0,1.0,4.0,5.0,2.0,1.0,121.0,117.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.897,26.017,7.0,105.0,3.0,1.0,1.0,3.0,0.0,3.0,0.0,19.0,18.0,2.0,1.0,2,1,3.0103712321312406,2.5450605889578757,0.4653106431733649
873,1.0,1304.0,3.0,3.0,11197.0,4.0,10.0,239.0,2.0,1.0,4.0,5.0,2.0,2.0,121.0,118.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.167,6.802,1.0,112.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,19.0,19.0,2.0,2.0,2,2,2.9676665848271684,2.6661168739985848,0.3015497108285836
874,0.0,1304.0,3.0,3.0,11507.0,5.0,1.0,240.0,2.0,2.0,0.0,0.0,1.0,1.0,122.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.85,25.883,7.0,105.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,19.0,2.0,2.0,2,1,2.9334770464289797,2.8009670146569556,0.13251003177202403
875,0.0,1304.0,3.0,3.0,11538.0,5.0,1.0,241.0,2.0,2.0,0.0,0.0,1.0,1.0,123.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.914,18.976,5.0,116.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,19.0,2.0,2.0,2,2,2.9089635403966874,2.9458551150542736,-0.03689157465758619
876,1.0,1304.0,3.0,3.0,11564.0,5.0,1.0,242.0,2.0,2.0,0.0,0.0,1.0,1.0,123.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,8.524,2.0,108.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,19.0,2.0,2.0,2,1,2.895169993445853,3.0966717062700893,-0.20150171282423646
877,0.0,1304.0,3.0,3.0,11585.0,5.0,1.0,243.0,2.0,2.0,0.0,0.0,1.0,1.0,124.0,119.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.684,17.126,3.0,115.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,19.0,19.0,2.0,2.0,2,2,2.8929814964712146,3.2490609912958606,-0.35607949482464596
878,0.0,1304.0,3.0,3.0,11610.0,5.0,1.0,244.0,2.0,2.0,0.0,0.0,1.0,2.0,125.0,119.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.166,24.269,7.0,91.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,20.0,19.0,2.0,2.0,2,1,2.903088571639752,3.3985417067463146,-0.49545313510656275
879,0.0,1304.0,3.0,3.0,11679.0,5.0,2.0,245.0,2.0,2.0,1.0,0.0,2.0,2.0,126.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.53,10.763,4.0,107.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,2.0,2.0,2,2,2.9259496224788366,3.540630390961854,-0.6146807684830176
880,1.0,1304.0,3.0,3.0,11717.0,5.0,2.0,246.0,2.0,2.0,1.0,0.0,2.0,1.0,126.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.87,13.431,5.0,114.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,20.0,19.0,2.0,2.0,4,4,2.9617574290666697,3.6709743239880237,-0.709216894921354
881,1.0,1304.0,3.0,3.0,11746.0,5.0,2.0,247.0,2.0,2.0,1.0,0.0,2.0,1.0,126.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.752,5.488,1.0,123.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,20.0,19.0,2.0,2.0,4,4,3.0104148376684075,3.7854839679426417,-0.7750691302742343
882,0.0,1304.0,3.0,3.0,11769.0,5.0,2.0,248.0,2.0,2.0,1.0,0.0,2.0,1.0,127.0,121.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.074,16.663,4.0,123.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,20.0,19.0,2.0,2.0,4,4,3.0715113167707218,3.8804593598571966,-0.8089480430864748
883,1.0,1304.0,3.0,3.0,11809.0,5.0,2.0,249.0,2.0,2.0,1.0,0.0,2.0,2.0,127.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.102,38.973,11.0,113.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,20.0,19.0,2.0,2.0,4,4,3.1443118364729843,3.9527147604463697,-0.8084029239733854
884,0.0,1304.0,3.0,3.0,11868.0,5.0,2.0,250.0,2.0,2.0,1.0,0.0,2.0,1.0,128.0,122.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.001,18.311,6.0,119.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,20.0,19.0,2.0,2.0,4,4,3.2277511377691694,3.9996905949961885,-0.7719394572270191
885,1.0,1304.0,3.0,3.0,11911.0,5.0,2.0,251.0,2.0,2.0,1.0,0.0,2.0,1.0,128.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.643,3.363,1.0,118.0,3.0,0.0,1.0,3.0,0.0,3.0,0.0,20.0,19.0,2.0,2.0,4,4,3.320440694498202,4.019544778307841,-0.699104083809639
886,0.0,1304.0,3.0,3.0,11943.0,5.0,2.0,252.0,2.0,2.0,1.0,0.0,2.0,1.0,129.0,123.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.235,12.348,4.0,121.0,3.0,1.0,0.0,3.0,0.0,4.0,0.0,20.0,19.0,2.0,2.0,4,4,3.4206857563046924,4.011235483966822,-0.5905497276621299
887,0.0,1304.0,3.0,3.0,11985.0,5.0,2.0,253.0,2.0,2.0,1.0,0.0,2.0,2.0,130.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.157,21.89,6.0,107.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,20.0,19.0,2.0,2.0,4,4,3.5265139067912115,3.9745713415614268,-0.4480574347702153
888,1.0,1304.0,3.0,3.0,12038.0,5.0,2.0,254.0,2.0,2.0,1.0,0.0,2.0,2.0,130.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.964,1.092,1.0,109.0,4.0,0.0,2.0,4.0,0.0,3.0,0.0,20.0,19.0,2.0,2.0,4,4,3.6357118106065465,3.9102456102706675,-0.27453379966412106
889,1.0,1304.0,3.0,3.0,12083.0,5.0,2.0,255.0,2.0,2.0,1.0,0.0,2.0,2.0,130.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.828,33.85,11.0,106.0,3.0,1.0,1.0,3.0,0.0,3.0,0.0,20.0,19.0,2.0,2.0,4,4,3.7458785084074733,3.8198338603790276,-0.07395535197155434
890,1.0,1304.0,3.0,3.0,12143.0,5.0,2.0,256.0,2.0,2.0,1.0,0.0,2.0,1.0,130.0,126.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.561,18.702,5.0,120.0,3.0,1.0,2.0,3.0,0.0,4.0,0.0,20.0,20.0,2.0,2.0,4,4,3.854485321911421,3.705769658636936,0.14871566327448482
891,1.0,1304.0,3.0,3.0,12178.0,5.0,3.0,257.0,2.0,2.0,1.0,1.0,1.0,2.0,130.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.744,8.454,2.0,94.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,20.0,2.0,2.0,4,4,3.958941743827521,3.5712916636777097,0.3876500801498115
892,0.0,1304.0,3.0,3.0,12207.0,5.0,3.0,258.0,2.0,2.0,1.0,1.0,1.0,1.0,131.0,127.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643,0.991,1.0,120.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,20.0,20.0,2.0,2.0,4,4,4.056679667439378,3.420353209618347,0.6363264578210313
893,0.0,1304.0,3.0,3.0,12224.0,5.0,3.0,259.0,2.0,2.0,1.0,1.0,1.0,1.0,132.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.427,5.88,1.0,102.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,20.0,20.0,2.0,2.0,4,4,4.14522971754852,3.257515198748084,0.8877145188004358
894,0.0,1304.0,3.0,3.0,12241.0,5.0,3.0,260.0,2.0,2.0,1.0,1.0,1.0,1.0,133.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.962,5.916,1.0,113.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,20.0,20.0,2.0,2.0,4,4,4.222310676890193,3.087804866622237,1.1345058102679562
895,0.0,1304.0,3.0,3.0,12257.0,5.0,3.0,261.0,2.0,2.0,1.0,1.0,1.0,2.0,134.0,127.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.186,4.9,1.0,105.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,21.0,20.0,2.0,2.0,4,4,4.285912540125972,2.9165579043136525,1.3693546358123196
896,1.0,1304.0,3.0,3.0,12370.0,5.0,4.0,262.0,2.0,2.0,2.0,1.0,2.0,1.0,134.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05,3.801,1.0,98.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,20.0,2.0,2.0,4,4,4.334381428114497,2.7492426869029667,1.5851387412115305
897,0.0,1304.0,3.0,3.0,12387.0,5.0,4.0,263.0,2.0,2.0,2.0,1.0,2.0,2.0,135.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.546,7.601,2.0,101.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,20.0,2.0,2.0,4,4,4.366497428458118,2.591269609984989,1.775227818473129
898,1.0,1304.0,3.0,3.0,12422.0,5.0,4.0,264.0,2.0,2.0,2.0,1.0,2.0,2.0,135.0,129.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.155,1.176,1.0,119.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,21.0,20.0,2.0,2.0,4,4,4.381532388982994,2.4477993095119963,1.933733079470998
899,0.0,1304.0,3.0,3.0,12461.0,5.0,4.0,265.0,2.0,2.0,2.0,1.0,2.0,2.0,136.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.224,20.925,6.0,109.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,21.0,20.0,2.0,2.0,4,2,4.379317385983448,2.323547061627749,2.055770324355699
900,0.0,1304.0,3.0,3.0,12528.0,5.0,4.0,266.0,2.0,2.0,2.0,1.0,2.0,1.0,137.0,129.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.026,19.659,6.0,118.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,21.0,20.0,2.0,2.0,4,1,4.360264613628001,2.2225967805834093,2.1376678330445915
901,1.0,1304.0,3.0,3.0,12569.0,5.0,4.0,267.0,2.0,2.0,2.0,1.0,2.0,1.0,137.0,130.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.376,1.022,1.0,124.0,4.0,1.0,2.0,3.0,0.0,2.0,0.0,21.0,20.0,2.0,2.0,4,2,4.325397286457374,2.1482422439891447,2.1771550424682293
902,1.0,1304.0,3.0,3.0,12667.0,5.0,4.0,268.0,2.0,2.0,2.0,1.0,2.0,1.0,137.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.549,9.475,3.0,133.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,21.0,20.0,2.0,2.0,4,1,4.276335456683956,2.1028231872139287,2.1735122694700273
903,1.0,1304.0,3.0,3.0,12700.0,5.0,4.0,269.0,2.0,2.0,2.0,1.0,2.0,1.0,137.0,132.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.046,19.487,5.0,121.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,21.0,21.0,2.0,2.0,4,2,4.215270226210784,2.087622818354226,2.127647407856558
904,1.0,1304.0,3.0,3.0,12745.0,5.0,5.0,270.0,2.0,2.0,2.0,2.0,1.0,1.0,137.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.856,34.128,8.0,110.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,21.0,2.0,2.0,4,1,4.1449148974545365,2.1027832950908145,2.042131602363722
905,1.0,1304.0,3.0,3.0,12787.0,5.0,5.0,271.0,2.0,2.0,2.0,2.0,1.0,1.0,137.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.209,12.968,4.0,109.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,21.0,2.0,2.0,4,2,4.068417909737542,2.147263094763163,1.9211548149743796
906,0.0,1304.0,3.0,3.0,12816.0,5.0,5.0,272.0,2.0,2.0,2.0,2.0,1.0,1.0,138.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.059,23.246,5.0,126.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,21.0,21.0,2.0,2.0,4,1,3.989263426213806,2.21884435206662,1.7704190741471857
907,0.0,1304.0,3.0,3.0,12866.0,5.0,5.0,273.0,2.0,2.0,2.0,2.0,1.0,1.0,139.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.528,3.705,1.0,111.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,21.0,21.0,2.0,2.0,4,2,3.911148135181537,2.314192690293307,1.5969554448882297
908,0.0,1304.0,3.0,3.0,12887.0,5.0,5.0,274.0,2.0,2.0,2.0,2.0,1.0,1.0,140.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.021,14.461,3.0,99.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,21.0,21.0,2.0,2.0,4,1,3.837831981315297,2.4289404408824637,1.4088915404328333
909,1.0,1304.0,3.0,3.0,12911.0,5.0,5.0,275.0,2.0,2.0,2.0,2.0,1.0,2.0,140.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.691,18.061,6.0,88.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,21.0,21.0,2.0,2.0,4,2,3.7729867952884506,2.5578511145738485,1.215135680714602
910,0.0,1304.0,3.0,3.0,12957.0,5.0,5.0,276.0,2.0,2.0,2.0,2.0,1.0,1.0,141.0,135.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.852,16.533,5.0,112.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,21.0,21.0,2.0,2.0,4,1,3.720016853977225,2.6949971583901,1.0250196955871251
911,0.0,1304.0,3.0,3.0,12989.0,5.0,5.0,277.0,2.0,2.0,2.0,2.0,1.0,1.0,142.0,135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.743,36.589,7.0,110.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,22.0,21.0,2.0,2.0,4,2,3.681899302285555,2.833992228234111,0.8479070740514438
912,1.0,1304.0,3.0,3.0,13140.0,5.0,6.0,278.0,2.0,2.0,3.0,2.0,2.0,1.0,142.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527,2.645,1.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,2.0,2.0,4,4,3.661014546666524,2.9682372853575094,0.6927772613090144
