index,point_victor,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_score_normal,p1_score_tiebreak,p2_score_normal,p2_score_tiebreak,p1_game_victor,p2_game_victor,p1_set_victor,p2_set_victor,p1_momentum,p2_momentum
885,1.0,1304.0,3.0,3.0,11911.0,5.0,2.0,251.0,2.0,2.0,1.0,0.0,2.0,1.0,128.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.643,3.363,1.0,118.0,3.0,0.0,1.0,3.0,0.0,3.0,0.0,20.0,19.0,2.0,2.0,4,4
886,0.0,1304.0,3.0,3.0,11943.0,5.0,2.0,252.0,2.0,2.0,1.0,0.0,2.0,1.0,129.0,123.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.235,12.348,4.0,121.0,3.0,1.0,0.0,3.0,0.0,4.0,0.0,20.0,19.0,2.0,2.0,4,4
887,0.0,1304.0,3.0,3.0,11985.0,5.0,2.0,253.0,2.0,2.0,1.0,0.0,2.0,2.0,130.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.157,21.89,6.0,107.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,20.0,19.0,2.0,2.0,4,4
888,1.0,1304.0,3.0,3.0,12038.0,5.0,2.0,254.0,2.0,2.0,1.0,0.0,2.0,2.0,130.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.964,1.092,1.0,109.0,4.0,0.0,2.0,4.0,0.0,3.0,0.0,20.0,19.0,2.0,2.0,4,4
889,1.0,1304.0,3.0,3.0,12083.0,5.0,2.0,255.0,2.0,2.0,1.0,0.0,2.0,2.0,130.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.828,33.85,11.0,106.0,3.0,1.0,1.0,3.0,0.0,3.0,0.0,20.0,19.0,2.0,2.0,4,4
890,1.0,1304.0,3.0,3.0,12143.0,5.0,2.0,256.0,2.0,2.0,1.0,0.0,2.0,1.0,130.0,126.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.561,18.702,5.0,120.0,3.0,1.0,2.0,3.0,0.0,4.0,0.0,20.0,20.0,2.0,2.0,4,4
891,1.0,1304.0,3.0,3.0,12178.0,5.0,3.0,257.0,2.0,2.0,1.0,1.0,1.0,2.0,130.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.744,8.454,2.0,94.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,20.0,2.0,2.0,4,4
892,0.0,1304.0,3.0,3.0,12207.0,5.0,3.0,258.0,2.0,2.0,1.0,1.0,1.0,1.0,131.0,127.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643,0.991,1.0,120.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,20.0,20.0,2.0,2.0,4,4
893,0.0,1304.0,3.0,3.0,12224.0,5.0,3.0,259.0,2.0,2.0,1.0,1.0,1.0,1.0,132.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.427,5.88,1.0,102.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,20.0,20.0,2.0,2.0,4,4
894,0.0,1304.0,3.0,3.0,12241.0,5.0,3.0,260.0,2.0,2.0,1.0,1.0,1.0,1.0,133.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.962,5.916,1.0,113.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,20.0,20.0,2.0,2.0,4,4
895,0.0,1304.0,3.0,3.0,12257.0,5.0,3.0,261.0,2.0,2.0,1.0,1.0,1.0,2.0,134.0,127.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.186,4.9,1.0,105.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,21.0,20.0,2.0,2.0,4,4
896,1.0,1304.0,3.0,3.0,12370.0,5.0,4.0,262.0,2.0,2.0,2.0,1.0,2.0,1.0,134.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05,3.801,1.0,98.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,20.0,2.0,2.0,4,4
897,0.0,1304.0,3.0,3.0,12387.0,5.0,4.0,263.0,2.0,2.0,2.0,1.0,2.0,2.0,135.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.546,7.601,2.0,101.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,20.0,2.0,2.0,4,4
898,1.0,1304.0,3.0,3.0,12422.0,5.0,4.0,264.0,2.0,2.0,2.0,1.0,2.0,2.0,135.0,129.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.155,1.176,1.0,119.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,21.0,20.0,2.0,2.0,4,4
899,0.0,1304.0,3.0,3.0,12461.0,5.0,4.0,265.0,2.0,2.0,2.0,1.0,2.0,2.0,136.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.224,20.925,6.0,109.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,21.0,20.0,2.0,2.0,4,2
900,0.0,1304.0,3.0,3.0,12528.0,5.0,4.0,266.0,2.0,2.0,2.0,1.0,2.0,1.0,137.0,129.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.026,19.659,6.0,118.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,21.0,20.0,2.0,2.0,4,1
901,1.0,1304.0,3.0,3.0,12569.0,5.0,4.0,267.0,2.0,2.0,2.0,1.0,2.0,1.0,137.0,130.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.376,1.022,1.0,124.0,4.0,1.0,2.0,3.0,0.0,2.0,0.0,21.0,20.0,2.0,2.0,4,2
902,1.0,1304.0,3.0,3.0,12667.0,5.0,4.0,268.0,2.0,2.0,2.0,1.0,2.0,1.0,137.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.549,9.475,3.0,133.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,21.0,20.0,2.0,2.0,4,1
903,1.0,1304.0,3.0,3.0,12700.0,5.0,4.0,269.0,2.0,2.0,2.0,1.0,2.0,1.0,137.0,132.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.046,19.487,5.0,121.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,21.0,21.0,2.0,2.0,4,2
904,1.0,1304.0,3.0,3.0,12745.0,5.0,5.0,270.0,2.0,2.0,2.0,2.0,1.0,1.0,137.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.856,34.128,8.0,110.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,21.0,2.0,2.0,4,1
905,1.0,1304.0,3.0,3.0,12787.0,5.0,5.0,271.0,2.0,2.0,2.0,2.0,1.0,1.0,137.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.209,12.968,4.0,109.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,21.0,2.0,2.0,4,2
906,0.0,1304.0,3.0,3.0,12816.0,5.0,5.0,272.0,2.0,2.0,2.0,2.0,1.0,1.0,138.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.059,23.246,5.0,126.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,21.0,21.0,2.0,2.0,4,1
907,0.0,1304.0,3.0,3.0,12866.0,5.0,5.0,273.0,2.0,2.0,2.0,2.0,1.0,1.0,139.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.528,3.705,1.0,111.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,21.0,21.0,2.0,2.0,4,2
908,0.0,1304.0,3.0,3.0,12887.0,5.0,5.0,274.0,2.0,2.0,2.0,2.0,1.0,1.0,140.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.021,14.461,3.0,99.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,21.0,21.0,2.0,2.0,4,1
909,1.0,1304.0,3.0,3.0,12911.0,5.0,5.0,275.0,2.0,2.0,2.0,2.0,1.0,2.0,140.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.691,18.061,6.0,88.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,21.0,21.0,2.0,2.0,4,2
910,0.0,1304.0,3.0,3.0,12957.0,5.0,5.0,276.0,2.0,2.0,2.0,2.0,1.0,1.0,141.0,135.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.852,16.533,5.0,112.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,21.0,21.0,2.0,2.0,4,1
911,0.0,1304.0,3.0,3.0,12989.0,5.0,5.0,277.0,2.0,2.0,2.0,2.0,1.0,1.0,142.0,135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.743,36.589,7.0,110.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,22.0,21.0,2.0,2.0,4,2
912,1.0,1304.0,3.0,3.0,13140.0,5.0,6.0,278.0,2.0,2.0,3.0,2.0,2.0,1.0,142.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527,2.645,1.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,2.0,2.0,4,4
913,0.0,1304.0,3.0,3.0,13159.0,5.0,6.0,279.0,2.0,2.0,3.0,2.0,2.0,2.0,143.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05,9.955,2.0,98.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,21.0,2.0,2.0,4,4
914,1.0,1304.0,3.0,3.0,13205.0,5.0,6.0,280.0,2.0,2.0,3.0,2.0,2.0,1.0,143.0,137.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.623,1.0,129.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,22.0,21.0,2.0,2.0,4,4
915,1.0,1304.0,3.0,3.0,13224.0,5.0,6.0,281.0,2.0,2.0,3.0,2.0,2.0,1.0,143.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.825,14.078,3.0,118.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,22.0,21.0,2.0,2.0,4,4
916,1.0,1304.0,3.0,3.0,13250.0,5.0,6.0,282.0,2.0,2.0,3.0,2.0,2.0,2.0,143.0,139.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.537,4.517,1.0,109.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,22.0,22.0,2.0,2.0,4,4
917,0.0,1304.0,3.0,3.0,13301.0,5.0,7.0,283.0,2.0,2.0,3.0,3.0,1.0,1.0,144.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.304,1.92,1.0,103.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,22.0,22.0,2.0,2.0,4,4
918,0.0,1304.0,3.0,3.0,13329.0,5.0,7.0,284.0,2.0,2.0,3.0,3.0,1.0,1.0,145.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.379,33.944,9.0,108.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,22.0,2.0,2.0,4,4
919,0.0,1304.0,3.0,3.0,13365.0,5.0,7.0,285.0,2.0,2.0,3.0,3.0,1.0,2.0,146.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.579,3.487,1.0,95.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,22.0,22.0,2.0,2.0,4,4
920,0.0,1304.0,3.0,3.0,13393.0,5.0,7.0,286.0,2.0,2.0,3.0,3.0,1.0,1.0,147.0,139.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.277,9.479,3.0,113.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,22.0,2.0,2.0,4,4
921,1.0,1304.0,3.0,3.0,13496.0,5.0,8.0,287.0,2.0,2.0,4.0,3.0,2.0,1.0,147.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.046,4.753,1.0,117.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,22.0,2.0,2.0,4,4
922,1.0,1304.0,3.0,3.0,13514.0,5.0,8.0,288.0,2.0,2.0,4.0,3.0,2.0,1.0,147.0,141.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.286,7.5,3.0,118.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,23.0,22.0,2.0,2.0,4,4
923,1.0,1304.0,3.0,3.0,13541.0,5.0,8.0,289.0,2.0,2.0,4.0,3.0,2.0,1.0,147.0,142.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.756,0.723,1.0,113.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,23.0,22.0,2.0,2.0,4,2
924,1.0,1304.0,3.0,3.0,13557.0,5.0,8.0,290.0,2.0,2.0,4.0,3.0,2.0,2.0,147.0,143.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.757,40.936,11.0,96.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,23.0,2.0,2.0,4,1
925,0.0,1304.0,3.0,3.0,13617.0,5.0,9.0,291.0,2.0,2.0,4.0,4.0,1.0,1.0,148.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.214,25.613,5.0,124.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.0,2.0,4,2
926,1.0,1304.0,3.0,3.0,13644.0,5.0,9.0,292.0,2.0,2.0,4.0,4.0,1.0,1.0,148.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.339,21.835,6.0,109.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,2.0,2.0,4,1
927,1.0,1304.0,3.0,3.0,13680.0,5.0,9.0,293.0,2.0,2.0,4.0,4.0,1.0,1.0,148.0,145.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.294,26.337,6.0,105.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,23.0,2.0,2.0,4,2
928,0.0,1304.0,3.0,3.0,13715.0,5.0,9.0,294.0,2.0,2.0,4.0,4.0,1.0,1.0,149.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.703,1.136,1.0,122.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,23.0,23.0,2.0,2.0,4,1
929,0.0,1304.0,3.0,3.0,13738.0,5.0,9.0,295.0,2.0,2.0,4.0,4.0,1.0,1.0,150.0,145.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.695,7.534,3.0,111.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,23.0,23.0,2.0,2.0,4,2
930,0.0,1304.0,3.0,3.0,13763.0,5.0,9.0,296.0,2.0,2.0,4.0,4.0,1.0,1.0,151.0,145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.526,11.461,3.0,111.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,24.0,23.0,2.0,2.0,4,1
931,0.0,1304.0,3.0,3.0,13877.0,5.0,10.0,297.0,2.0,2.0,5.0,4.0,2.0,1.0,152.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.461,5.569,2.0,118.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,2.0,2.0,4,2
932,0.0,1304.0,3.0,3.0,13896.0,5.0,10.0,298.0,2.0,2.0,5.0,4.0,2.0,1.0,153.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.33,14.729,4.0,121.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,24.0,23.0,2.0,2.0,4,1
933,1.0,1304.0,3.0,3.0,13932.0,5.0,10.0,299.0,2.0,2.0,5.0,4.0,2.0,1.0,153.0,146.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854,0.753,1.0,120.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,24.0,23.0,2.0,2.0,4,2
934,0.0,1304.0,3.0,3.0,13955.0,5.0,10.0,300.0,2.0,2.0,5.0,4.0,2.0,2.0,154.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.193,2.728,0.0,0.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,24.0,23.0,2.0,2.0,4,1
935,1.0,1304.0,3.0,3.0,13994.0,5.0,10.0,301.0,2.0,2.0,5.0,4.0,2.0,1.0,154.0,147.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,24.105,16.922,7.0,122.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,24.0,23.0,2.0,2.0,4,2
936,1.0,1304.0,3.0,3.0,14035.0,5.0,10.0,302.0,2.0,2.0,5.0,4.0,2.0,1.0,154.0,148.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.088,0.891,1.0,113.0,3.0,1.0,2.0,3.0,0.0,2.0,0.0,24.0,23.0,2.0,2.0,4,1
937,1.0,1304.0,3.0,3.0,14066.0,5.0,10.0,303.0,2.0,2.0,5.0,4.0,2.0,1.0,154.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.404,24.583,7.0,136.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,24.0,23.0,2.0,2.0,2,2
938,1.0,1304.0,3.0,3.0,14106.0,5.0,10.0,304.0,2.0,2.0,5.0,4.0,2.0,1.0,154.0,150.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275,1.043,1.0,121.0,4.0,1.0,2.0,3.0,0.0,4.0,0.0,24.0,24.0,2.0,2.0,2,1
939,1.0,1304.0,3.0,3.0,14136.0,5.0,11.0,305.0,2.0,2.0,5.0,5.0,1.0,1.0,154.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.584,9.665,2.0,98.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,2.0,2.0,2,2
940,0.0,1304.0,3.0,3.0,14158.0,5.0,11.0,306.0,2.0,2.0,5.0,5.0,1.0,2.0,155.0,151.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.705,22.722,5.0,84.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,2.0,2.0,2,1
941,0.0,1304.0,3.0,3.0,14200.0,5.0,11.0,307.0,2.0,2.0,5.0,5.0,1.0,1.0,156.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.806,28.663,7.0,104.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,24.0,24.0,2.0,2.0,2,2
942,1.0,1304.0,3.0,3.0,14240.0,5.0,11.0,308.0,2.0,2.0,5.0,5.0,1.0,1.0,156.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.483,16.727,4.0,112.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,24.0,24.0,2.0,2.0,2,1
943,1.0,1304.0,3.0,3.0,14275.0,5.0,11.0,309.0,2.0,2.0,5.0,5.0,1.0,2.0,156.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76,17.565,4.0,92.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,24.0,24.0,2.0,2.0,2,2
944,0.0,1304.0,3.0,3.0,14318.0,5.0,11.0,310.0,2.0,2.0,5.0,5.0,1.0,1.0,157.0,153.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.608,19.163,5.0,112.0,4.0,0.0,1.0,2.0,0.0,3.0,0.0,24.0,24.0,2.0,2.0,2,1
945,0.0,1304.0,3.0,3.0,14368.0,5.0,11.0,311.0,2.0,2.0,5.0,5.0,1.0,2.0,158.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255,4.17,1.0,95.0,3.0,1.0,1.0,3.0,0.0,3.0,0.0,24.0,24.0,2.0,2.0,2,2
946,1.0,1304.0,3.0,3.0,14406.0,5.0,11.0,312.0,2.0,2.0,5.0,5.0,1.0,1.0,158.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03,8.279,2.0,107.0,2.0,0.0,1.0,4.0,0.0,3.0,0.0,24.0,24.0,2.0,2.0,4,1
947,0.0,1304.0,3.0,3.0,14429.0,5.0,11.0,313.0,2.0,2.0,5.0,5.0,1.0,1.0,159.0,154.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.527,32.311,9.0,118.0,4.0,1.0,0.0,3.0,0.0,3.0,0.0,24.0,24.0,2.0,2.0,4,2
